movie_title,duration,num_critic_for_reviews,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,num_voted_users,gross,imdb_score,budget,movie_facebook_likes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
The 6th Day ,0.5751364876875725,0.05234973952415138,-0.2410719885832986,-0.299036121385966,-0.22261291391520147,0.10825648197075582,-0.28797757082168474,-0.018952406643893017,-0.23826387904914229,5.9,0.16487491315709632,-0.4294531758261365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Bruce Almighty ,-0.3947861964671626,0.22170468121985618,-0.16230791048245793,0.22118853792409418,1.119727226939652,0.1318262127045561,0.5269462311289517,1.2864087977301955,2.7401382410141686,6.7,0.1603842832090782,-0.4294531758261365,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Expendables ,0.13426254034451107,2.1007380819388666,4.042965788792258,1.196609774130457,2.456497491691373,2.2745290066864006,1.8508740687347047,1.10954797686768,0.7414983641655732,6.5,0.15589365326106006,2.2431188209549084,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mission: Impossible ,0.002000356141592655,-0.07668259700590942,-0.2592737713376945,0.15616045551033667,-0.2170430378120693,0.07718729145801907,0.07738406895938378,1.3105267850717441,1.857919017442292,7.1,0.15589365326106006,-0.4294531758261365,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Hunger Games ,1.412796987639389,4.108803819187938,-0.13417788258930055,1.7168344334405174,2.67929253581666,-0.09583595915601485,2.040232861090534,3.96937246762759,5.1081569158708975,7.3,0.1469123933650238,6.13475874609222,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
The Hangover Part II ,-0.3506988017328565,1.7700927195805858,-0.10042184911751167,0.41627278516536675,-0.29056540237341394,-0.15690298878449743,0.25597364089687186,1.809970658724917,2.91001869698769,6.5,0.15589365326106006,2.196231592941206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batman Returns ,0.707398671890491,-0.08474711803903821,4.042965788792258,-0.4342945328065817,-0.2591513011517485,-0.19493596337767516,-0.44318104155659893,0.7451197519770075,1.598317763807988,7.0,0.15589365326106006,-0.4294531758261365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Over the Hedge ,-1.1883593016846732,0.020091655391636182,-0.25530247328218997,0.35124470275160924,1.119727226939652,0.09165053531739653,0.6080849163396874,0.16232363675008815,1.4864753964333688,6.8,0.15589365326106006,-0.4294531758261365,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lilo & Stitch ,-1.1001845122160607,0.1329949498554394,-0.1748836876582224,-0.4290922862134811,-0.32108832341857824,-0.16654515135741574,-0.4319367084727429,0.09514728553186072,1.3540829358014086,7.2,0.15589365326106006,-0.4294531758261365,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Deep Impact ,0.44287430348465406,-0.31055370696664464,-0.23445315849079099,0.22118853792409418,0.4513420945637914,1.2031776096954783,0.6047591276810821,0.21705648542843473,1.2780297743836633,6.1,0.1334405035209694,-0.4294531758261365,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
RED 2 ,0.2665247245474295,0.5684790856443946,-0.2516621167313108,0.35124470275160924,2.2337024475660865,-0.34492515895640424,0.7351511592168773,0.14701620608168914,0.02905000695006812,6.7,0.17385617305313258,0.6020658404753194,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Longest Yard ,0.13426254034451107,-0.23797301766848541,-0.23015091893066103,0.22118853792409418,-0.3424766476546058,-0.17833001672431587,0.1266374152844433,0.18038892413483795,1.5307935664532657,6.4,0.16487491315709632,-0.4294531758261365,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Alvin and the Chipmunks: Chipwrecked ,-1.0120097227474485,-0.5847474220930238,-0.24901458469430773,-0.4290922862134811,-0.2170430378120693,-0.011199198793732,-0.3812052338549699,-0.5305016802106635,1.1727325484702096,4.4,0.1334405035209694,-0.4294531758261365,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Grown Ups 2 ,-0.3947861964671626,-0.1976504125028414,-0.18613569881548536,0.2862166203378517,2.0109074034407994,5.4885831976591675,1.4768020300858604,0.03286347819985175,1.1808153517992737,5.4,0.15589365326106006,0.2269680163656991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Get Smart ,0.002000356141592655,0.8184792376713874,-0.23015091893066103,0.35124470275160924,2.2337024475660865,5.4885831976591675,1.7686795776006021,0.4329847332848333,1.1327818718587277,6.5,0.15589365326106006,-0.4294531758261365,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Something's Gotta Give ,0.7955734613591032,-0.14926328630406863,-0.16727203305183863,0.676385114820397,0.4513420945637914,-0.22011272120696185,0.6010110166531301,-0.07801429483131908,1.0508601757055789,6.7,0.15589365326106006,-0.4294531758261365,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Shutter Island ,1.2364474087021646,2.6329964701253674,5.366731807293782,1.3916940213717297,-0.3901547870974172,-0.3165343469361448,0.9655808019916734,4.529462671187439,1.099211959440729,8.1,0.15589365326106006,2.0555699089000985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Four Christmases ,-0.9679223280131424,-0.1815213704365838,-0.2291580944167849,-0.2340080389722085,0.22854705043850448,0.12218405013163781,-0.07290990423187499,-0.36037639402077365,0.9870832704014482,5.6,0.15589365326106006,-0.4294531758261365,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Robots ,-0.835660143810224,-0.0041019077077502205,-0.23379127548154022,-0.4290922862134811,-0.3705488232143919,-0.29242894050384904,-0.5009864158609293,0.0010752018659525495,1.102527664530093,6.3,0.1334405035209694,-0.4294531758261365,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Face/Off ,1.2364474087021646,-0.06861807597278062,-0.05739945351621216,0.2862166203378517,-0.2170430378120693,0.027369451497941198,0.3058076804797831,1.2006434315296421,0.8738391866853117,7.3,0.15589365326106006,0.08630633232459146,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Bedtime Stories ,-0.4829609859357749,-0.15732780733719742,-0.20533030608375746,0.22118853792409418,-0.24622918859248188,-0.13869001503565176,0.0811321799873358,-0.20242280237708601,0.8418866910349032,6.1,0.15589365326106006,-0.4294531758261365,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Road to Perdition ,0.3106121192817356,0.5039629173793642,-0.2592737713376945,0.4813008675791243,-0.2170430378120693,0.03433323557838219,0.2921349937721835,0.6463672672492156,0.7568587054579239,7.7,0.15589365326106006,-0.4294531758261365,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Just Go with It ,0.3106121192817356,0.32654345465053053,-0.18613569881548536,0.22118853792409418,0.22854705043850448,-0.13440460944768806,0.2655814747995094,0.4641829873885516,0.7421646060470743,6.4,0.15589365326106006,0.46140415643421184,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Con Air ,0.5751364876875725,-0.1976504125028414,-0.2046684230745067,0.2862166203378517,-0.2442240331953543,-0.0053067661102819295,0.2147444195893997,0.8115933800896264,0.714377832927994,6.8,0.1334405035209694,-0.4294531758261365,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Eagle Eye ,0.3546995140160418,0.4152531860149473,-0.20830877962538588,-0.299036121385966,-0.22105334860632445,0.08629377833244192,-0.298641210647689,0.3175790368467692,0.7147310965978534,6.6,0.15589365326106006,-0.4294531758261365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Cold Mountain ,1.941845724451063,0.27815632845175775,-0.1490702502974427,0.936497444475427,4.016062800568382,8.166961690136473,2.6297948886985343,0.10357333333590366,0.6362900840772466,7.2,0.15140302331304192,-0.4294531758261365,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
The Book of Eli ,0.3546995140160418,1.3023504996591153,-0.22055361529652498,0.676385114820397,2.902087579941947,4.9529074991637065,1.7686267873044337,0.8234601193258474,0.6246953880541923,6.9,0.15589365326106006,0.5082913844479143,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Flubber ,-0.8797475385445301,-0.8911992213519182,-0.25596435629144076,2.69225566964688,-0.3128449067859426,-0.31867704973012667,2.0435586497491394,-0.26010576220633663,0.5981693608050332,5.2,0.15589365326106006,-0.4294531758261365,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Haunting ,0.13426254034451107,0.02815617642476498,-0.22584867937053107,0.41627278516536675,-0.22595483957708076,0.085222426935451,0.3427080975014514,-0.29617667180649215,0.5726735761696594,4.9,0.15589365326106006,-0.4294531758261365,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
Space Jam ,-0.9679223280131424,-0.9476508685838197,-0.2493455261989331,0.35124470275160924,-0.22439527426820377,-0.20779218014156622,0.1956871226726296,0.06170164338284685,0.5620037707038784,6.3,0.15589365326106006,-0.4294531758261365,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
The Pink Panther ,-0.7474853543416117,-0.133134244237811,-0.19672582696349755,-0.4290922862134811,-0.4004033591271804,-0.38349380924807747,-0.529334804903327,-0.24768214805623717,0.4443666680029222,5.6,0.08853420404078809,-0.4294531758261365,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Day the Earth Stood Still ,-0.2625240122642442,0.9071889690358041,-0.1596603784454549,0.676385114820397,0.4513420945637914,-0.36581651119772723,0.575407723011486,0.24239429400990767,0.40338417400849935,5.5,0.15589365326106006,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Conspiracy Theory ,1.1041852244992463,-0.6734571534574406,-0.09281019451112792,0.0261042906828216,-0.40931516089219183,-0.36795921399170906,-0.15515718566214587,-0.17740983749537553,0.35639468012164255,6.7,0.1334405035209694,-0.4294531758261365,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
Fury ,1.0600978297649402,1.9555767033425482,-0.10968821124702234,0.22118853792409418,1.342522271064939,-0.0304835239395686,0.4812826249433391,1.3280484564691364,0.4941958285794766,7.6,0.10200609388484248,3.415299521297472,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Six Days Seven Nights ,-0.527048380670081,-0.5363602958942509,-0.11862363187190762,0.22118853792409418,-0.2965808685647967,-0.19118623348820693,0.0757475697781653,-0.27810475495848186,0.33131960222423934,5.7,0.11098735378087875,-0.4294531758261365,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Yogi Bear ,-1.3206214858875915,-0.16539232837032622,-0.24603611115267932,-0.299036121385966,-0.29680366360892196,-0.20297109885510708,-0.3642595487849334,-0.5732816066304031,0.7012343371242857,4.6,0.15589365326106006,-0.4294531758261365,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirit: Stallion of the Cimarron ,-1.1883593016846732,-0.46377960659609185,-0.2523239997405615,0.35124470275160924,-0.3277721747423369,-0.13869001503565176,0.1566223035080594,-0.38926096544659194,0.3153620941519872,7.0,0.15589365326106006,-0.24190426377132634,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zookeeper ,-0.3506988017328565,0.11686590778918178,-0.20863972113001125,-0.299036121385966,-0.2170430378120693,-0.25975272289562595,-0.31157483320893187,-0.38582027401441393,0.4176584685946221,5.2,0.15589365326106006,-0.4294531758261365,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Lost in Space ,0.8837482508277155,-0.49603769072860704,-0.23246750946303868,0.15616045551033667,-0.24333285301885313,-0.1751159625333431,0.04708243895875767,-0.2947314488157121,0.2564886334642686,5.1,0.15589365326106006,-0.4294531758261365,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
The Manchurian Candidate ,0.8396608560934093,0.36686605981617454,-0.11432139231177768,0.676385114820397,-0.2170430378120693,-0.13494028514618353,0.46254206980357904,-0.10897388825766095,0.21133285804657057,6.6,0.15589365326106006,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Hotel Transylvania 2 ,-0.9238349332788363,-0.09281163907216702,-0.17124333110734322,0.2862166203378517,2.0109074034407994,0.056295939216696095,0.8206186487134168,-0.30733405847384404,1.696538607043663,6.7,0.15589365326106006,0.3207424723931042,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fantasia 2000 ,-1.5851458542934282,-0.27829562283412945,-0.25563341478681534,-0.4720108206065611,-0.38569888621491144,-0.3706375924841864,-0.5532488090675841,-0.49931005557020547,0.13343213450718017,7.3,0.15589365326106006,-0.40099262842181904,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
The Time Machine ,-0.6152231701386933,-0.31861822799977346,-0.25100023372206004,-0.43618034719658066,-0.29747204874129785,-0.34921056454436794,-0.49491553180157033,0.0061467412602034125,0.0787102091123057,5.9,0.15589365326106006,-0.2887914917850289,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mighty Joe Young ,0.17834993507881722,-1.0363605999482366,-0.24901458469430773,0.09113237309657914,-0.32933174005121385,-0.20457812595059346,-0.02972744196617437,-0.5297260330091897,-0.007999586974646186,5.6,0.20079995274124138,-0.4294531758261365,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Swordfish ,-0.4829609859357749,0.020091655391636182,-0.24041010557404782,0.806441279647912,0.22854705043850448,0.03540458697537311,0.7732657530504174,0.349188317672636,0.266081253879343,6.5,0.15589365326106006,-0.4294531758261365,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Legend of Zorro ,0.8396608560934093,-0.21377945456909903,-0.17389086314434626,-0.3640642037997236,-0.3781238547146517,-0.3165343469361448,-0.4450287019224907,-0.2074081587489509,-0.0834685806160656,5.9,0.1334405035209694,-0.38486342198510537,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
What Dreams May Come ,0.13426254034451107,-0.3428117910991598,-0.25100023372206004,2.69225566964688,-0.3400259021692276,-0.33474732068499047,2.0238150789821807,-0.12794741210909358,0.05961367073386902,7.0,0.17834680300115072,1.070938120612345,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Little Nicky ,-0.8797475385445301,-0.617005506225539,-0.23776257353704477,0.22118853792409418,2.0109074034407994,-0.05137487618089158,0.7335674503318272,-0.14731207429289328,-0.16812695355613327,5.3,0.15589365326106006,-0.4294531758261365,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Brothers Grimm ,0.3546995140160418,0.5604145646112658,-0.2592737713376945,0.35124470275160924,2.456497491691373,0.06272404759864163,0.8351359801597098,-0.029088855969134284,-0.19022000563216918,5.9,0.1918186928452051,-0.4294531758261365,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Mars Attacks! ,-0.17434922279563192,-0.25410205973474304,4.042965788792258,0.806441279647912,-0.26828589796088526,-0.011199198793732,0.596312680294148,0.4598009121733885,-0.192301993616756,6.3,0.11098735378087875,-0.4294531758261365,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Surrogates ,-0.9238349332788363,0.7620275904394858,-0.23147468494916254,0.35124470275160924,-0.2170430378120693,0.1318262127045561,0.3609735399756964,0.3219544825986719,-0.18101791365160994,6.3,0.15589365326106006,-0.4294531758261365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Thirteen Days ,1.5450591718423077,-0.012166428740879021,-0.23312939247228945,-0.4303278197793425,-0.37879223984702753,-0.3058208329662356,-0.4998778196413941,-0.38204810941921297,-0.23793396491103597,7.3,0.15589365326106006,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Daylight ,0.17834993507881722,-0.8266830530868877,-0.14112765418643355,0.35124470275160924,1.7881123593155126,-0.20779218014156622,0.7301888713770536,-0.3296687201983292,-0.2620018920369088,5.8,0.15589365326106006,-0.4294531758261365,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Walking with Dinosaurs 3D ,-1.0120097227474485,-0.40732795936419025,-0.24504328663880318,-0.4367655999383045,-0.35161124446374253,-0.2913575891068581,-0.4921704364008167,-0.6228169561125501,-0.21636698594556605,5.2,0.15589365326106006,-0.4294531758261365,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Battlefield Earth ,0.3987869087503479,0.08460782365666658,-0.23809351504167017,-0.4458045033938168,-0.4137710617746976,-0.38188678215259103,-0.544960732569155,-0.24791417927035322,-0.4254039481292971,2.4,-0.005769024867592683,-0.4294531758261365,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Looney Tunes: Back in Action ,-0.835660143810224,-0.5041022117617358,-0.1642935595102102,-0.299036121385966,-0.27519254432876916,-0.03155487533655952,-0.3009639836790959,-0.5215850521253466,-0.43286069482249534,5.7,0.15589365326106006,-0.3982731691970243,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Nine ,0.3546995140160418,0.33460797568365935,-0.17587651217209854,-0.4597205130303609,-0.42914391981934236,-0.3877792148360411,-0.56354291682041,-0.43365848090188347,-0.45114800228009894,5.8,0.15589365326106006,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Timeline ,0.2665247245474295,-0.32668274903290223,-0.09281019451112792,1.0015255268891845,3.5704727123178075,0.12218405013163781,1.720587617791246,-0.3301659299428636,-0.453906496777865,5.6,0.15589365326106006,-0.4294531758261365,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Postman ,2.955855803340104,-0.6815216744905693,-0.2592737713376945,-0.44430885749830035,-0.2896742221969128,-0.09208622926654662,-0.3667934830010136,-0.30798374587336896,-0.48092592783565224,6.0,0.15589365326106006,-0.4294531758261365,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Babe: Pig in the City ,-0.5711357754043871,-0.8266830530868877,-0.011067642868658824,-0.4290922862134811,-0.2235040940917026,-0.28010839943845345,-0.46313577350823076,-0.5170438697919324,-0.4705523650802133,5.8,0.15589365326106006,-0.38425388802092725,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Last Witch Hunter ,-0.17434922279563192,0.31041441258427294,-0.24537422814342855,0.41627278516536675,-0.26427558716663013,-0.07601595831168279,0.29709728161200727,-0.2924111366745516,-0.3411623163721444,6.0,0.20079995274124138,0.5551786124616169,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Planet ,-0.17434922279563192,-0.14926328630406863,-0.2546405902729392,-0.4939903124624111,-0.43983808193735613,-0.40384948579090496,-0.5961145295562746,-0.3662633573960609,-0.4826459479717739,5.7,0.11098735378087875,-0.3828003839525025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Arthur and the Invisibles ,-0.7033979596073056,-0.5041022117617358,-0.2592737713376945,-0.45750955822829315,-0.4220144784073332,-0.3963500260119685,-0.5601643378656364,-0.5105801431129852,-0.5161729980365727,6.0,0.18283743294916885,-0.3853322942652424,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceans ,-0.2625240122642442,-0.40732795936419025,-0.23842445654629554,-0.48976348710551687,-0.42580199415746306,-0.40009975590143676,-0.588195985131024,-0.6313225574757185,-0.4549706541928295,7.8,-0.02373154465966521,-0.4294531758261365,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Sound of Thunder ,-0.3506988017328565,-0.40732795936419025,-0.2592737713376945,-0.4290922862134811,-0.37144000339089306,-0.2902862377098672,-0.4964464503904521,-0.5726915844002223,-0.7057109108456858,4.2,0.03015601471655237,-0.39264670183538,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
Pompeii ,-0.21843661752993807,0.874930884903289,-0.07891065131686191,-0.4424230431083014,-0.4015173343478068,-0.36420948410224085,-0.5382035746596077,-0.1216626809381788,-0.40037853272462937,5.6,0.15589365326106006,0.5082913844479143,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
A Beautiful Mind ,1.1041852244992463,0.33460797568365935,0.40260923791306735,-0.4290922862134811,-0.3079434158151863,-0.1172629870958333,-0.44698194288071924,3.365832761858696,1.7110898176277634,8.2,0.05709979440466116,0.9302764365712373,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Lion King ,-1.6292332490277346,0.18138207605421217,-0.2500074092081839,-0.3640642037997236,-0.242441672842352,0.04986783083475056,-0.2553003774934834,3.5897760307969886,5.319813363384201,8.5,-0.001278394919574551,0.36762970040680676,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Journey 2: The Mysterious Island ,-0.7033979596073056,0.11686590778918178,-0.23875539805092091,0.41627278516536675,2.2337024475660865,-0.01709163147718207,0.87356731577026,-0.235769002577193,0.7533903050247959,5.8,0.15140302331304192,-0.4294531758261365,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Cloudy with a Chance of Meatballs 2 ,-0.6593105648729994,0.04428521849102258,-0.2533168242544377,-0.45367290136588145,-0.40396807983318495,-0.3942073232179867,-0.5514539389978605,-0.25505411120186716,0.9821802982157829,6.5,0.1469123933650238,0.2738552443794017,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Red Dragon ,0.6192238824218786,0.37493058084930336,-0.12027833939503453,0.936497444475427,2.2337024475660865,0.06540242609111893,1.297209442521174,0.6709227991659544,0.5975993086867752,7.2,0.1469123933650238,-0.4294531758261365,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hidalgo ,1.1482726192335524,-0.1895858914697126,-0.12888281851529446,1.0665536093029422,1.7881123593155126,0.1318262127045561,1.3530615758672757,-0.23205650315133614,0.23048806373409642,6.7,0.2457062522214227,-0.4294531758261365,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jack and Jill ,-0.835660143810224,-0.06055355493965182,-0.18613569881548536,0.41627278516536675,2.0109074034407994,-0.10762082452291499,0.8504979563446963,-0.28168466511912954,0.32885997028004704,3.4,0.15140302331304192,-0.4294531758261365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
